time_sec	dynamic_density
81.3333	0.107232
81.4	0.112907
81.4667	0.113487
81.5333	0.0296884
81.6	0.0839708
81.6667	0.0710703
81.7333	0.056085
81.8	0.0688444
81.8667	0.0776381
81.9333	0.0555364
82	0.0448617
82.0667	0.051602
82.1333	0.0508496
82.2	0.0584206
82.2667	0.0406922
82.3333	0.109317
82.4	0.0637344
82.4667	0.0890808
82.5333	0.0632955
82.6	0.0877955
82.6667	0.0556618
82.7333	0.0724654
82.8	0.0434197
82.8667	0.0665089
82.9333	0.0399712
83	0.0329331
83.0667	0.0587184
83.1333	0.0329958
83.2	0.0600351
83.2667	0.0868393
83.3333	0.0929839
83.4	0.045379
83.4667	0.0240767
83.5333	0.0495172
83.6	0.0467898
83.6667	0.105195
83.7333	0.0391247
83.8	0.0583422
83.8667	0.0394539
83.9333	0.0511317
84	0.249828
84.0667	0.0381685
84.1333	0.0484356
84.2	0.0227914
84.2667	0.0758198
84.3333	0.0295316
84.4	0.0369929
84.4667	0.121026
84.5333	0.0485924
84.6	0.0344692
84.6667	0.0321494
84.7333	0.0370713
84.8	0.0449244
84.8667	0.0766035
84.9333	0.040896
85	0.036601
85.0667	0.0566493
85.1333	0.0443288
85.2	0.0378394
85.2667	0.0566963
85.3333	0.0490626
85.4	0.060427
85.4667	0.0469935
85.5333	0.0480281
85.6	0.0435137
85.6667	0.121732
85.7333	0.0514296
85.8	0.0571823
85.8667	0.0595962
85.9333	0.0738604
86	0.0478557
86.0667	0.0721675
86.1333	0.0494075
86.2	0.0497994
86.2667	0.0492037
86.3333	0.0708665
86.4	0.0738448
86.4667	0.0647533
86.5333	0.0447363
86.6	0.0442034
86.6667	0.0437018
86.7333	0.0441093
86.8	0.0349238
86.8667	0.0437958
86.9333	0.0430278
87	0.0582952
87.0667	0.0557245
87.1333	0.0396733
87.2	0.061634
87.2667	0.0279014
87.3333	0.101636
87.4	0.0781083
87.4667	0.052323
87.5333	0.035206
87.6	0.0366951
87.6667	0.0436861
87.7333	0.0388426
87.8	0.056038
87.8667	0.0792683
87.9333	0.064142
88	0.0489372
88.0667	0.157659
88.1333	0.0922472
88.2	0.0769641
88.2667	0.0884225
88.3333	0.0396733
88.4	0.0368989
88.4667	0.0570882
88.5333	0.0472914
88.6	0.051649
88.6667	0.0582952
88.7333	0.0463038
88.8	0.064863
88.8667	0.05353
88.9333	0.061148
89	0.269688
89.0667	0.164665
89.1333	0.135635
89.2	0.150903
89.2667	0.127014
89.3333	0.0916985
89.4	0.0854129
89.4667	0.100618
89.5333	0.0713995
89.6	0.0721205
89.6667	0.101292
89.7333	0.0643614
89.8	0.059847
89.8667	0.0748793
89.9333	0.0474795
90	0.0504264
90.0667	0.064142
90.1333	0.0603956
90.2	0.060521
90.2667	0.073641
90.3333	0.0527149
90.4	0.0574801
90.4667	0.0621826
90.5333	0.0581228
90.6	0.0526365
90.6667	0.232319
90.7333	0.0845037
90.8	0.0700044
90.8667	0.0694871
90.9333	0.066117
91	0.0659446
91.0667	0.0702709
91.1333	0.0619788
91.2	0.0684996
91.2667	0.0903035
91.3333	0.0675434
91.4	0.0711643
91.4667	0.0706314
91.5333	0.0636717
91.6	0.0599254
91.6667	0.0615869
91.7333	0.066838
