time_sec	Dynamic_density
84.3333	0.087141
84.4	0.0832968
84.4667	0.0792017
84.5333	0.0557206
84.6	0.0470484
84.6667	0.0654743
84.7333	0.0602271
84.8	0.0705256
84.8667	0.0791272
84.9333	0.0464802
85	0.0530872
85.0667	0.0575624
85.1333	0.0491606
85.2	0.0519272
85.2667	0.0587498
85.3333	0.0506615
85.4	0.0632485
85.4667	0.0630682
85.5333	0.05112
85.6	0.0469152
85.6667	0.246881
85.7333	0.0809063
85.8	0.0712153
85.8667	0.0723987
85.9333	0.072532
86	0.0568962
86.0667	0.0857225
86.1333	0.0545489
86.2	0.0709488
86.2667	0.0617711
86.3333	0.0595178
86.4	0.0760902
86.4667	0.0755494
86.5333	0.0655174
86.6	0.0819644
86.6667	0.0640009
86.7333	0.0580953
86.8	0.0552268
86.8667	0.0665324
86.9333	0.0645064
87	0.0451282
87.0667	0.0794838
87.1333	0.0644241
87.2	0.0488001
87.2667	0.0465115
87.3333	0.203457
87.4	0.108032
87.4667	0.0577309
87.5333	0.0868354
87.6	0.084394
87.6667	0.0692363
87.7333	0.0570765
87.8	0.0716659
87.8667	0.0661444
87.9333	0.055168
88	0.063417
88.0667	0.0709527
88.1333	0.0699221
88.2	0.0732295
88.2667	0.0860477
88.3333	0.0348572
88.4	0.056955
88.4667	0.0536789
88.5333	0.0677668
88.6	0.0692324
88.6667	0.0564064
88.7333	0.0432159
88.8	0.0553914
88.8667	0.0514178
88.9333	0.0682605
89	0.207909
89.0667	0.147811
89.1333	0.0958093
89.2	0.101907
89.2667	0.0836103
89.3333	0.068237
89.4	0.0865219
89.4667	0.0749969
89.5333	0.0817684
89.6	0.0867884
89.6667	0.0836377
89.7333	0.0899939
89.8	0.0770346
89.8667	0.0957584
89.9333	0.072677
90	0.0726456
90.0667	0.0675356
90.1333	0.097655
90.2	0.077258
90.2667	0.08526
90.3333	0.0638912
90.4	0.0716111
90.4667	0.0729513
90.5333	0.0814667
90.6	0.0689463
90.6667	0.244482
90.7333	0.129334
90.8	0.0951509
90.8667	0.101378
90.9333	0.0863064
91	0.0769406
91.0667	0.0901741
91.1333	0.0743895
91.2	0.0818978
91.2667	0.0864474
91.3333	0.0844998
91.4	0.0970202
91.4667	0.0806869
91.5333	0.0960013
91.6	0.0866316
91.6667	0.0747657
91.7333	0.0941713
91.8	0.0839669
91.8667	0.087819
91.9333	0.0713211
92	0.0722459
92.0667	0.0646004
92.1333	0.0772697
