time_sec	queue_density
70.4	0.84213
70.4667	0.841836
70.5333	0.841953
70.6	0.84238
70.6667	0.842945
70.7333	0.833363
70.8	0.83312
70.8667	0.832556
70.9333	0.832642
71	0.832705
71.0667	0.832392
71.1333	0.832827
71.2	0.833179
71.2667	0.832952
71.3333	0.833508
71.4	0.833512
71.4667	0.83486
71.5333	0.834962
71.6	0.834711
71.6667	0.835001
71.7333	0.835554
71.8	0.835769
71.8667	0.836498
71.9333	0.834923
72	0.836969
72.0667	0.837478
72.1333	0.836878
72.2	0.837333
72.2667	0.837631
72.3333	0.837419
72.4	0.837102
72.4667	0.837168
72.5333	0.836671
72.6	0.837329
72.6667	0.837337
72.7333	0.837772
72.8	0.837325
72.8667	0.837259
72.9333	0.838164
73	0.837839
73.0667	0.837435
73.1333	0.838544
73.2	0.838646
73.2667	0.838709
73.3333	0.839175
73.4	0.838697
73.4667	0.838595
73.5333	0.838458
73.6	0.83856
73.6667	0.83892
73.7333	0.838458
73.8	0.838654
73.8667	0.83894
73.9333	0.83883
74	0.838971
74.0667	0.837674
74.1333	0.836502
74.2	0.836698
74.2667	0.836541
74.3333	0.836483
74.4	0.836855
74.4667	0.835867
74.5333	0.835856
74.6	0.835562
74.6667	0.835585
74.7333	0.835828
74.8	0.833653
74.8667	0.83343
74.9333	0.832521
75	0.832509
75.0667	0.83325
75.1333	0.832149
75.2	0.833293
75.2667	0.833019
75.3333	0.834061
75.4	0.833936
75.4667	0.833877
75.5333	0.833524
75.6	0.830663
75.6667	0.834006
75.7333	0.836095
75.8	0.835887
75.8667	0.836996
75.9333	0.837584
76	0.835672
76.0667	0.836024
76.1333	0.834813
76.2	0.832556
76.2667	0.833293
76.3333	0.833712
76.4	0.834045
76.4667	0.832196
76.5333	0.832474
76.6	0.834104
76.6667	0.834288
76.7333	0.834057
76.8	0.835711
76.8667	0.835495
76.9333	0.835777
77	0.83111
77.0667	0.82937
77.1333	0.829084
77.2	0.823896
77.2667	0.821878
77.3333	0.822207
77.4	0.806924
77.4667	0.809545
77.5333	0.809118
77.6	0.809886
77.6667	0.813981
77.7333	0.814385
77.8	0.816685
77.8667	0.820232
77.9333	0.821666
78	0.828163
78.0667	0.828739
78.1333	0.833324
78.2	0.832611
78.2667	0.832235
78.3333	0.832486
78.4	0.832638
78.4667	0.832815
78.5333	0.832685
78.6	0.832983
78.6667	0.833113
78.7333	0.833485
78.8	0.833532
78.8667	0.833791
78.9333	0.835233
79	0.834841
79.0667	0.836408
79.1333	0.836498
79.2	0.837505
79.2667	0.83805
79.3333	0.838156
79.4	0.838042
79.4667	0.838814
79.5333	0.838967
79.6	0.839112
79.6667	0.839398
79.7333	0.839441
79.8	0.839943
79.8667	0.839273
79.9333	0.839637
80	0.839328
80.0667	0.838857
80.1333	0.840691
80.2	0.840809
80.2667	0.841001
80.3333	0.840801
80.4	0.840492
80.4667	0.840245
80.5333	0.840668
80.6	0.840989
80.6667	0.840801
80.7333	0.841749
80.8	0.841256
80.8667	0.840911
80.9333	0.841091
81	0.841025
81.0667	0.840472
81.1333	0.840503
81.2	0.839626
81.2667	0.838607
81.3333	0.838277
81.4	0.837255
81.4667	0.837972
81.5333	0.837815
81.6	0.837619
81.6667	0.837329
81.7333	0.836553
81.8	0.837212
81.8667	0.837615
81.9333	0.838082
82	0.838125
82.0667	0.838101
82.1333	0.837745
82.2	0.837364
82.2667	0.837184
82.3333	0.837008
82.4	0.840981
82.4667	0.84057
82.5333	0.839763
82.6	0.839626
82.6667	0.838967
82.7333	0.838861
82.8	0.838924
82.8667	0.838685
82.9333	0.839567
83	0.839571
83.0667	0.840002
83.1333	0.839633
83.2	0.839222
83.2667	0.838595
83.3333	0.838309
83.4	0.838301
83.4667	0.837486
83.5333	0.838203
83.6	0.837423
83.6667	0.837396
83.7333	0.837133
83.8	0.834402
83.8667	0.834178
83.9333	0.834171
84	0.833207
84.0667	0.824907
84.1333	0.825252
84.2	0.826216
84.2667	0.827317
84.3333	0.827074
84.4	0.827231
84.4667	0.827003
84.5333	0.82667
84.6	0.826576
84.6667	0.826333
84.7333	0.82611
84.8	0.828892
84.8667	0.827622
84.9333	0.829084
85	0.828198
85.0667	0.828496
85.1333	0.829119
85.2	0.829366
85.2667	0.83082
85.3333	0.830514
85.4	0.830076
85.4667	0.830906
