time_sec	Dynamic_density
76.1333	0.0326431
76.2	0.034144
76.2667	0.0324393
76.3333	0.0293866
76.4	0.0308601
76.4667	0.0306602
76.5333	0.0290379
76.6	0.024982
76.6667	0.0292103
76.7333	0.0318398
76.8	0.0410371
76.8667	0.0261537
76.9333	0.0285324
77	0.0372241
77.0667	0.0383488
77.1333	0.0397987
77.2	0.0394892
77.2667	0.0373495
77.3333	0.0598078
77.4	0.0385878
77.4667	0.0656781
77.5333	0.043741
77.6	0.0368048
77.6667	0.0408176
77.7333	0.0421108
77.8	0.0390542
77.8667	0.0347044
77.9333	0.0352021
78	0.0324119
78.0667	0.065392
78.1333	0.0335483
78.2	0.0415269
78.2667	0.051406
78.3333	0.0395754
78.4	0.0315067
78.4667	0.0298216
78.5333	0.0346221
78.6	0.0379961
78.6667	0.0601605
78.7333	0.0340813
78.8	0.0368322
78.8667	0.0400378
78.9333	0.0325765
79	0.173443
79.0667	0.0520095
79.1333	0.0351119
79.2	0.0426751
79.2667	0.0574331
79.3333	0.0291162
79.4	0.0602232
79.4667	0.0394069
79.5333	0.0358251
79.6	0.0282306
79.6667	0.0505674
79.7333	0.0403552
79.8	0.0334386
79.8667	0.0576917
79.9333	0.0210045
80	0.0171641
80.0667	0.0311501
80.1333	0.0123793
80.2	0.0266905
80.2667	0.0456024
80.3333	0.00726143
80.4	0.0133825
80.4667	0.0243001
80.5333	0.0269218
80.6	0.0169877
80.6667	0.224407
80.7333	0.0557598
80.8	0.0206008
80.8667	0.0144797
80.9333	0.041327
81	0.0581502
81.0667	0.078896
81.1333	0.0266083
81.2	0.0369851
81.2667	0.0161844
81.3333	0.0726339
81.4	0.0672064
81.4667	0.0886145
81.5333	0.0345084
81.6	0.0335248
81.6667	0.045669
81.7333	0.0296649
81.8	0.0369851
81.8667	0.0403434
81.9333	0.0307778
82	0.0286186
82.0667	0.0213415
82.1333	0.0246019
82.2	0.0278152
82.2667	0.0198602
82.3333	0.0681391
82.4	0.0140095
82.4667	0.0304643
82.5333	0.0286029
82.6	0.0252328
82.6667	0.0180301
82.7333	0.0365187
82.8	0.0244216
82.8667	0.0276193
82.9333	0.0267885
83	0.0218705
83.0667	0.0411977
83.1333	0.0346848
83.2	0.0301116
83.2667	0.0339598
83.3333	0.0313186
83.4	0.0242453
83.4667	0.0165136
83.5333	0.0234106
83.6	0.0288576
83.6667	0.0390267
83.7333	0.0307151
83.8	0.0383292
83.8667	0.0279955
83.9333	0.028211
84	0.128092
84.0667	0.0470406
84.1333	0.0180458
